sample,config,baseline_miou,degraded_miou,miou_drop,sensitivity,geo_exp,geo_shift,ling_err,vis_sigma,n_pred_masks,n_gt_masks
synthetic_015,geo_0_0_ling_10_vis_0,0.9285,0.8927,0.0358,0.003583,0,0,0.1,0,2,1
synthetic_015,geo_0_0_ling_10_vis_10,0.9285,0.8663,0.0623,0.002075,0,0,0.1,10,4,1
synthetic_015,geo_0_0_ling_10_vis_25,0.9285,0.7135,0.215,0.003584,0,0,0.1,25,3,1
synthetic_015,geo_0_0_ling_10_vis_50,0.9285,0.6035,0.325,0.002955,0,0,0.1,50,3,1
synthetic_015,geo_0_0_ling_20_vis_0,0.9285,0.899,0.0295,0.001473,0,0,0.2,0,6,1
synthetic_015,geo_0_0_ling_20_vis_10,0.9285,0.8591,0.0694,0.001735,0,0,0.2,10,7,1
synthetic_015,geo_0_0_ling_20_vis_25,0.9285,0.6985,0.23,0.003286,0,0,0.2,25,5,1
synthetic_015,geo_0_0_ling_20_vis_50,0.9285,0.606,0.3226,0.002688,0,0,0.2,50,6,1
synthetic_015,geo_0_0_ling_30_vis_0,0.9285,0.8518,0.0767,0.002558,0,0,0.3,0,6,1
synthetic_015,geo_0_0_ling_30_vis_10,0.9285,0.8349,0.0936,0.001873,0,0,0.3,10,4,1
synthetic_015,geo_0_0_ling_30_vis_25,0.9285,0.6451,0.2834,0.003542,0,0,0.3,25,5,1
synthetic_015,geo_0_0_ling_30_vis_50,0.9285,0.5588,0.3697,0.002844,0,0,0.3,50,6,1
synthetic_015,geo_10_5_ling_0_vis_0,0.9285,0.7605,0.168,0.00336,10,5,0.0,0,6,1
synthetic_015,geo_10_5_ling_0_vis_10,0.9285,0.719,0.2095,0.002993,10,5,0.0,10,4,1
synthetic_015,geo_10_5_ling_0_vis_25,0.9285,0.7314,0.1971,0.001971,10,5,0.0,25,7,1
synthetic_015,geo_10_5_ling_0_vis_50,0.9285,0.5983,0.3302,0.002202,10,5,0.0,50,7,1
synthetic_015,geo_10_5_ling_10_vis_0,0.9285,0.7566,0.172,0.002866,10,5,0.1,0,4,1
synthetic_015,geo_10_5_ling_10_vis_10,0.9285,0.7226,0.2059,0.002574,10,5,0.1,10,3,1
synthetic_015,geo_10_5_ling_10_vis_25,0.9285,0.5979,0.3307,0.003006,10,5,0.1,25,2,1
synthetic_015,geo_10_5_ling_10_vis_50,0.9285,0.6139,0.3146,0.001967,10,5,0.1,50,3,1
synthetic_015,geo_10_5_ling_20_vis_0,0.9285,0.7465,0.182,0.0026,10,5,0.2,0,2,1
synthetic_015,geo_10_5_ling_20_vis_10,0.9285,0.773,0.1555,0.001727,10,5,0.2,10,6,1
synthetic_015,geo_10_5_ling_20_vis_25,0.9285,0.684,0.2445,0.002038,10,5,0.2,25,5,1
synthetic_015,geo_10_5_ling_20_vis_50,0.9285,0.2807,0.6478,0.003811,10,5,0.2,50,3,1
synthetic_015,geo_10_5_ling_30_vis_0,0.9285,0.7034,0.2251,0.002814,10,5,0.3,0,2,1
synthetic_015,geo_10_5_ling_30_vis_10,0.9285,0.7182,0.2103,0.002103,10,5,0.3,10,3,1
synthetic_015,geo_10_5_ling_30_vis_25,0.9285,0.5524,0.3761,0.002893,10,5,0.3,25,4,1
synthetic_015,geo_10_5_ling_30_vis_50,0.9285,0.6263,0.3022,0.001679,10,5,0.3,50,2,1
synthetic_015,geo_20_10_ling_0_vis_0,0.9285,0.7007,0.2279,0.002279,20,10,0.0,0,5,1
synthetic_015,geo_20_10_ling_0_vis_10,0.9285,0.5719,0.3566,0.002972,20,10,0.0,10,6,1
synthetic_015,geo_20_10_ling_0_vis_25,0.9285,0.4672,0.4613,0.003075,20,10,0.0,25,5,1
synthetic_015,geo_20_10_ling_0_vis_50,0.9285,0.3155,0.613,0.003065,20,10,0.0,50,5,1
synthetic_015,geo_20_10_ling_10_vis_0,0.9285,0.6802,0.2484,0.002258,20,10,0.1,0,5,1
synthetic_015,geo_20_10_ling_10_vis_10,0.9285,0.5791,0.3494,0.002688,20,10,0.1,10,6,1
synthetic_015,geo_20_10_ling_10_vis_25,0.9285,0.417,0.5115,0.003197,20,10,0.1,25,4,1
synthetic_015,geo_20_10_ling_10_vis_50,0.9285,0.4321,0.4964,0.002364,20,10,0.1,50,6,1
synthetic_015,geo_20_10_ling_20_vis_0,0.9285,0.5808,0.3477,0.002897,20,10,0.2,0,7,1
synthetic_015,geo_20_10_ling_20_vis_10,0.9285,0.5584,0.3701,0.002644,20,10,0.2,10,5,1
synthetic_015,geo_20_10_ling_20_vis_25,0.9285,0.5927,0.3358,0.001975,20,10,0.2,25,5,1
synthetic_015,geo_20_10_ling_20_vis_50,0.9285,0.3189,0.6096,0.002771,20,10,0.2,50,3,1
synthetic_015,geo_20_10_ling_30_vis_0,0.9285,0.4857,0.4428,0.003406,20,10,0.3,0,7,1
synthetic_015,geo_20_10_ling_30_vis_10,0.9285,0.5037,0.4248,0.002832,20,10,0.3,10,4,1
synthetic_015,geo_20_10_ling_30_vis_25,0.9285,0.3517,0.5768,0.003204,20,10,0.3,25,5,1
synthetic_015,geo_20_10_ling_30_vis_50,0.9285,0.2714,0.6571,0.002857,20,10,0.3,50,5,1
synthetic_015,geo_30_15_ling_0_vis_0,0.9285,0.6485,0.28,0.001867,30,15,0.0,0,6,1
synthetic_015,geo_30_15_ling_0_vis_10,0.9285,0.5583,0.3702,0.002178,30,15,0.0,10,2,1
synthetic_015,geo_30_15_ling_0_vis_25,0.9285,0.2343,0.6942,0.003471,30,15,0.0,25,6,1
synthetic_015,geo_30_15_ling_0_vis_50,0.9285,0.523,0.4055,0.001622,30,15,0.0,50,4,1
synthetic_015,geo_30_15_ling_10_vis_0,0.9285,0.5796,0.349,0.002181,30,15,0.1,0,7,1
synthetic_015,geo_30_15_ling_10_vis_10,0.9285,0.5511,0.3774,0.002097,30,15,0.1,10,3,1
synthetic_015,geo_30_15_ling_10_vis_25,0.9285,0.5239,0.4046,0.001926,30,15,0.1,25,5,1
synthetic_015,geo_30_15_ling_10_vis_50,0.9285,0.1902,0.7384,0.00284,30,15,0.1,50,7,1
synthetic_015,geo_30_15_ling_20_vis_0,0.9285,0.3985,0.53,0.003118,30,15,0.2,0,5,1
synthetic_015,geo_30_15_ling_20_vis_10,0.9285,0.5112,0.4173,0.002196,30,15,0.2,10,3,1
synthetic_015,geo_30_15_ling_20_vis_25,0.9285,0.1763,0.7523,0.003419,30,15,0.2,25,3,1
synthetic_015,geo_30_15_ling_20_vis_50,0.9285,0.0002,0.9283,0.003438,30,15,0.2,50,6,1
synthetic_015,geo_30_15_ling_30_vis_0,0.9285,0.3328,0.5957,0.003309,30,15,0.3,0,5,1
synthetic_015,geo_30_15_ling_30_vis_10,0.9285,0.4546,0.4739,0.002369,30,15,0.3,10,4,1
synthetic_015,geo_30_15_ling_30_vis_25,0.9285,0.341,0.5875,0.002555,30,15,0.3,25,3,1
synthetic_015,geo_30_15_ling_30_vis_50,0.9285,0.252,0.6765,0.002416,30,15,0.3,50,3,1
synthetic_016,geo_0_0_ling_0_vis_0,0.8075,0.8057,0.0018,0.001752,0,0,0.0,0,4,1
synthetic_016,geo_0_0_ling_0_vis_10,0.8075,0.7666,0.0409,0.002047,0,0,0.0,10,7,1
synthetic_016,geo_0_0_ling_0_vis_25,0.8075,0.6903,0.1171,0.002343,0,0,0.0,25,4,1
synthetic_016,geo_0_0_ling_0_vis_50,0.8075,0.5453,0.2622,0.002622,0,0,0.0,50,3,1
synthetic_016,geo_0_0_ling_10_vis_0,0.8075,0.7709,0.0366,0.003658,0,0,0.1,0,2,1
synthetic_016,geo_0_0_ling_10_vis_10,0.8075,0.7451,0.0624,0.002079,0,0,0.1,10,7,1
synthetic_016,geo_0_0_ling_10_vis_25,0.8075,0.6668,0.1407,0.002344,0,0,0.1,25,6,1
synthetic_016,geo_0_0_ling_10_vis_50,0.8075,0.6349,0.1726,0.001569,0,0,0.1,50,4,1
synthetic_016,geo_0_0_ling_20_vis_0,0.8075,0.7622,0.0453,0.002263,0,0,0.2,0,4,1
synthetic_016,geo_0_0_ling_20_vis_10,0.8075,0.6789,0.1286,0.003215,0,0,0.2,10,5,1
synthetic_016,geo_0_0_ling_20_vis_25,0.8075,0.6216,0.1859,0.002655,0,0,0.2,25,2,1
synthetic_016,geo_0_0_ling_20_vis_50,0.8075,0.501,0.3065,0.002554,0,0,0.2,50,2,1
synthetic_016,geo_0_0_ling_30_vis_0,0.8075,0.7148,0.0927,0.003089,0,0,0.3,0,7,1
synthetic_016,geo_0_0_ling_30_vis_10,0.8075,0.6056,0.2019,0.004038,0,0,0.3,10,2,1
synthetic_016,geo_0_0_ling_30_vis_25,0.8075,0.6245,0.183,0.002287,0,0,0.3,25,5,1
synthetic_016,geo_0_0_ling_30_vis_50,0.8075,0.3945,0.413,0.003177,0,0,0.3,50,2,1
synthetic_016,geo_10_5_ling_0_vis_0,0.8075,0.6978,0.1097,0.002193,10,5,0.0,0,2,1
synthetic_016,geo_10_5_ling_0_vis_10,0.8075,0.6732,0.1342,0.001918,10,5,0.0,10,4,1
synthetic_016,geo_10_5_ling_0_vis_25,0.8075,0.5082,0.2993,0.002993,10,5,0.0,25,3,1
synthetic_016,geo_10_5_ling_0_vis_50,0.8075,0.3464,0.4611,0.003074,10,5,0.0,50,6,1
synthetic_016,geo_10_5_ling_10_vis_0,0.8075,0.7006,0.1069,0.001781,10,5,0.1,0,5,1
synthetic_016,geo_10_5_ling_10_vis_10,0.8075,0.69,0.1175,0.001469,10,5,0.1,10,2,1
synthetic_016,geo_10_5_ling_10_vis_25,0.8075,0.6136,0.1938,0.001762,10,5,0.1,25,4,1
synthetic_016,geo_10_5_ling_10_vis_50,0.8075,0.4373,0.3702,0.002314,10,5,0.1,50,4,1
synthetic_016,geo_10_5_ling_20_vis_0,0.8075,0.6404,0.1671,0.002387,10,5,0.2,0,7,1
synthetic_016,geo_10_5_ling_20_vis_10,0.8075,0.4685,0.339,0.003766,10,5,0.2,10,3,1
synthetic_016,geo_10_5_ling_20_vis_25,0.8075,0.4178,0.3897,0.003248,10,5,0.2,25,6,1
synthetic_016,geo_10_5_ling_20_vis_50,0.8075,0.3331,0.4744,0.00279,10,5,0.2,50,4,1
synthetic_016,geo_10_5_ling_30_vis_0,0.8075,0.5714,0.2361,0.002951,10,5,0.3,0,7,1
synthetic_016,geo_10_5_ling_30_vis_10,0.8075,0.5814,0.226,0.00226,10,5,0.3,10,7,1
synthetic_016,geo_10_5_ling_30_vis_25,0.8075,0.5129,0.2946,0.002266,10,5,0.3,25,2,1
synthetic_016,geo_10_5_ling_30_vis_50,0.8075,0.4021,0.4054,0.002252,10,5,0.3,50,5,1
synthetic_016,geo_20_10_ling_0_vis_0,0.8075,0.5777,0.2298,0.002298,20,10,0.0,0,4,1
synthetic_016,geo_20_10_ling_0_vis_10,0.8075,0.504,0.3035,0.002529,20,10,0.0,10,6,1
synthetic_016,geo_20_10_ling_0_vis_25,0.8075,0.2993,0.5082,0.003388,20,10,0.0,25,5,1
synthetic_016,geo_20_10_ling_0_vis_50,0.8075,0.2848,0.5227,0.002614,20,10,0.0,50,4,1
synthetic_016,geo_20_10_ling_10_vis_0,0.8075,0.4461,0.3614,0.003285,20,10,0.1,0,2,1
synthetic_016,geo_20_10_ling_10_vis_10,0.8075,0.5957,0.2118,0.001629,20,10,0.1,10,7,1
synthetic_016,geo_20_10_ling_10_vis_25,0.8075,0.4069,0.4006,0.002504,20,10,0.1,25,5,1
synthetic_016,geo_20_10_ling_10_vis_50,0.8075,0.4181,0.3894,0.001854,20,10,0.1,50,2,1
synthetic_016,geo_20_10_ling_20_vis_0,0.8075,0.409,0.3985,0.00332,20,10,0.2,0,2,1
synthetic_016,geo_20_10_ling_20_vis_10,0.8075,0.3591,0.4484,0.003203,20,10,0.2,10,6,1
synthetic_016,geo_20_10_ling_20_vis_25,0.8075,0.4821,0.3254,0.001914,20,10,0.2,25,6,1
synthetic_016,geo_20_10_ling_20_vis_50,0.8075,0.107,0.7005,0.003184,20,10,0.2,50,4,1
synthetic_016,geo_20_10_ling_30_vis_0,0.8075,0.6039,0.2036,0.001566,20,10,0.3,0,5,1
synthetic_016,geo_20_10_ling_30_vis_10,0.8075,0.4718,0.3357,0.002238,20,10,0.3,10,3,1
synthetic_016,geo_20_10_ling_30_vis_25,0.8075,0.3717,0.4358,0.002421,20,10,0.3,25,5,1
synthetic_016,geo_20_10_ling_30_vis_50,0.8075,0.0875,0.72,0.00313,20,10,0.3,50,6,1
synthetic_016,geo_30_15_ling_0_vis_0,0.8075,0.5131,0.2944,0.001963,30,15,0.0,0,3,1
synthetic_016,geo_30_15_ling_0_vis_10,0.8075,0.4875,0.32,0.001883,30,15,0.0,10,2,1
synthetic_016,geo_30_15_ling_0_vis_25,0.8075,0.3895,0.4179,0.00209,30,15,0.0,25,2,1
synthetic_016,geo_30_15_ling_0_vis_50,0.8075,0.0,0.8251,0.0033,30,15,0.0,50,3,1
synthetic_016,geo_30_15_ling_10_vis_0,0.8075,0.2947,0.5128,0.003205,30,15,0.1,0,7,1
synthetic_016,geo_30_15_ling_10_vis_10,0.8075,0.4209,0.3866,0.002148,30,15,0.1,10,7,1
synthetic_016,geo_30_15_ling_10_vis_25,0.8075,0.4146,0.3929,0.001871,30,15,0.1,25,7,1
synthetic_016,geo_30_15_ling_10_vis_50,0.8075,0.2387,0.5688,0.002188,30,15,0.1,50,6,1
synthetic_016,geo_30_15_ling_20_vis_0,0.8075,0.4941,0.3134,0.001844,30,15,0.2,0,7,1
synthetic_016,geo_30_15_ling_20_vis_10,0.8075,0.2819,0.5256,0.002766,30,15,0.2,10,7,1
synthetic_016,geo_30_15_ling_20_vis_25,0.8075,0.4833,0.3242,0.001474,30,15,0.2,25,5,1
synthetic_016,geo_30_15_ling_20_vis_50,0.8075,0.1133,0.6942,0.002571,30,15,0.2,50,3,1
synthetic_016,geo_30_15_ling_30_vis_0,0.8075,0.3789,0.4286,0.002381,30,15,0.3,0,7,1
synthetic_016,geo_30_15_ling_30_vis_10,0.8075,0.3885,0.419,0.002095,30,15,0.3,10,7,1
synthetic_016,geo_30_15_ling_30_vis_25,0.8075,0.3592,0.4482,0.001949,30,15,0.3,25,6,1
synthetic_016,geo_30_15_ling_30_vis_50,0.8075,0.1463,0.6612,0.002361,30,15,0.3,50,2,1
synthetic_017,geo_0_0_ling_0_vis_0,0.8358,0.8141,0.0217,0.021719,0,0,0.0,0,2,1
synthetic_017,geo_0_0_ling_0_vis_10,0.8358,0.7765,0.0593,0.002963,0,0,0.0,10,3,1
synthetic_017,geo_0_0_ling_0_vis_25,0.8358,0.713,0.1228,0.002455,0,0,0.0,25,6,1
synthetic_017,geo_0_0_ling_0_vis_50,0.8358,0.528,0.3078,0.003078,0,0,0.0,50,6,1
synthetic_017,geo_0_0_ling_10_vis_0,0.8358,0.8358,0.0,0.0,0,0,0.1,0,3,1
synthetic_017,geo_0_0_ling_10_vis_10,0.8358,0.7682,0.0676,0.002253,0,0,0.1,10,6,1
synthetic_017,geo_0_0_ling_10_vis_25,0.8358,0.7014,0.1344,0.00224,0,0,0.1,25,2,1
synthetic_017,geo_0_0_ling_10_vis_50,0.8358,0.4579,0.3779,0.003435,0,0,0.1,50,2,1
synthetic_017,geo_0_0_ling_20_vis_0,0.8358,0.7526,0.0831,0.004157,0,0,0.2,0,6,1
synthetic_017,geo_0_0_ling_20_vis_10,0.8358,0.7803,0.0555,0.001388,0,0,0.2,10,3,1
synthetic_017,geo_0_0_ling_20_vis_25,0.8358,0.6704,0.1653,0.002362,0,0,0.2,25,2,1
synthetic_017,geo_0_0_ling_20_vis_50,0.8358,0.4433,0.3924,0.00327,0,0,0.2,50,2,1
synthetic_017,geo_0_0_ling_30_vis_0,0.8358,0.7398,0.096,0.003201,0,0,0.3,0,7,1
synthetic_017,geo_0_0_ling_30_vis_10,0.8358,0.7222,0.1135,0.002271,0,0,0.3,10,4,1
synthetic_017,geo_0_0_ling_30_vis_25,0.8358,0.5808,0.255,0.003187,0,0,0.3,25,6,1
synthetic_017,geo_0_0_ling_30_vis_50,0.8358,0.5138,0.322,0.002477,0,0,0.3,50,2,1
synthetic_017,geo_10_5_ling_0_vis_0,0.8358,0.6813,0.1545,0.00309,10,5,0.0,0,7,1
synthetic_017,geo_10_5_ling_0_vis_10,0.8358,0.6625,0.1733,0.002475,10,5,0.0,10,2,1
synthetic_017,geo_10_5_ling_0_vis_25,0.8358,0.5341,0.3017,0.003017,10,5,0.0,25,2,1
synthetic_017,geo_10_5_ling_0_vis_50,0.8358,0.565,0.2708,0.001806,10,5,0.0,50,3,1
synthetic_017,geo_10_5_ling_10_vis_0,0.8358,0.6992,0.1366,0.002276,10,5,0.1,0,7,1
synthetic_017,geo_10_5_ling_10_vis_10,0.8358,0.6581,0.1777,0.002222,10,5,0.1,10,4,1
synthetic_017,geo_10_5_ling_10_vis_25,0.8358,0.5444,0.2914,0.002649,10,5,0.1,25,4,1
synthetic_017,geo_10_5_ling_10_vis_50,0.8358,0.4136,0.4222,0.002639,10,5,0.1,50,4,1
synthetic_017,geo_10_5_ling_20_vis_0,0.8358,0.5785,0.2573,0.003676,10,5,0.2,0,2,1
synthetic_017,geo_10_5_ling_20_vis_10,0.8358,0.6417,0.1941,0.002157,10,5,0.2,10,5,1
synthetic_017,geo_10_5_ling_20_vis_25,0.8358,0.6661,0.1697,0.001414,10,5,0.2,25,3,1
synthetic_017,geo_10_5_ling_20_vis_50,0.8358,0.2785,0.5573,0.003278,10,5,0.2,50,6,1
synthetic_017,geo_10_5_ling_30_vis_0,0.8358,0.6372,0.1986,0.002482,10,5,0.3,0,4,1
synthetic_017,geo_10_5_ling_30_vis_10,0.8358,0.5361,0.2997,0.002997,10,5,0.3,10,5,1
synthetic_017,geo_10_5_ling_30_vis_25,0.8358,0.4567,0.3791,0.002916,10,5,0.3,25,5,1
synthetic_017,geo_10_5_ling_30_vis_50,0.8358,0.4347,0.4011,0.002228,10,5,0.3,50,3,1
synthetic_017,geo_20_10_ling_0_vis_0,0.8358,0.4933,0.3425,0.003425,20,10,0.0,0,3,1
synthetic_017,geo_20_10_ling_0_vis_10,0.8358,0.4136,0.4222,0.003519,20,10,0.0,10,6,1
synthetic_017,geo_20_10_ling_0_vis_25,0.8358,0.4642,0.3716,0.002478,20,10,0.0,25,6,1
synthetic_017,geo_20_10_ling_0_vis_50,0.8358,0.228,0.6078,0.003039,20,10,0.0,50,7,1
synthetic_017,geo_20_10_ling_10_vis_0,0.8358,0.6109,0.2249,0.002044,20,10,0.1,0,6,1
synthetic_017,geo_20_10_ling_10_vis_10,0.8358,0.5778,0.2579,0.001984,20,10,0.1,10,7,1
synthetic_017,geo_20_10_ling_10_vis_25,0.8358,0.299,0.5368,0.003355,20,10,0.1,25,2,1
synthetic_017,geo_20_10_ling_10_vis_50,0.8358,0.258,0.5778,0.002751,20,10,0.1,50,3,1
synthetic_017,geo_20_10_ling_20_vis_0,0.8358,0.5537,0.2821,0.002351,20,10,0.2,0,2,1
synthetic_017,geo_20_10_ling_20_vis_10,0.8358,0.529,0.3068,0.002191,20,10,0.2,10,7,1
synthetic_017,geo_20_10_ling_20_vis_25,0.8358,0.3731,0.4627,0.002722,20,10,0.2,25,6,1
synthetic_017,geo_20_10_ling_20_vis_50,0.8358,0.3485,0.4873,0.002215,20,10,0.2,50,6,1
synthetic_017,geo_20_10_ling_30_vis_0,0.8358,0.4613,0.3744,0.00288,20,10,0.3,0,4,1
synthetic_017,geo_20_10_ling_30_vis_10,0.8358,0.4381,0.3977,0.002651,20,10,0.3,10,7,1
synthetic_017,geo_20_10_ling_30_vis_25,0.8358,0.5308,0.305,0.001695,20,10,0.3,25,7,1
synthetic_017,geo_20_10_ling_30_vis_50,0.8358,0.1183,0.7175,0.003119,20,10,0.3,50,3,1
synthetic_017,geo_30_15_ling_0_vis_0,0.8358,0.4213,0.4145,0.002763,30,15,0.0,0,2,1
synthetic_017,geo_30_15_ling_0_vis_10,0.8358,0.4623,0.3735,0.002197,30,15,0.0,10,7,1
synthetic_017,geo_30_15_ling_0_vis_25,0.8358,0.529,0.3068,0.001534,30,15,0.0,25,6,1
synthetic_017,geo_30_15_ling_0_vis_50,0.8358,0.1359,0.6999,0.002799,30,15,0.0,50,7,1
synthetic_017,geo_30_15_ling_10_vis_0,0.8358,0.3688,0.467,0.002919,30,15,0.1,0,4,1
synthetic_017,geo_30_15_ling_10_vis_10,0.8358,0.3867,0.4491,0.002495,30,15,0.1,10,6,1
synthetic_017,geo_30_15_ling_10_vis_25,0.8358,0.3509,0.4849,0.002309,30,15,0.1,25,4,1
synthetic_017,geo_30_15_ling_10_vis_50,0.8358,0.0177,0.8181,0.003147,30,15,0.1,50,6,1
synthetic_017,geo_30_15_ling_20_vis_0,0.8358,0.5347,0.3011,0.001771,30,15,0.2,0,6,1
synthetic_017,geo_30_15_ling_20_vis_10,0.8358,0.241,0.5948,0.003131,30,15,0.2,10,6,1
synthetic_017,geo_30_15_ling_20_vis_25,0.8358,0.336,0.4998,0.002272,30,15,0.2,25,6,1
synthetic_017,geo_30_15_ling_20_vis_50,0.8358,0.3478,0.488,0.001807,30,15,0.2,50,5,1
synthetic_017,geo_30_15_ling_30_vis_0,0.8358,0.2507,0.5851,0.003251,30,15,0.3,0,7,1
synthetic_017,geo_30_15_ling_30_vis_10,0.8358,0.3887,0.4471,0.002235,30,15,0.3,10,6,1
synthetic_017,geo_30_15_ling_30_vis_25,0.8358,0.3574,0.4784,0.00208,30,15,0.3,25,4,1
synthetic_017,geo_30_15_ling_30_vis_50,0.8358,0.4002,0.4356,0.001556,30,15,0.3,50,4,1
synthetic_018,geo_0_0_ling_0_vis_0,0.8749,0.8422,0.0327,0.032679,0,0,0.0,0,6,1
synthetic_018,geo_0_0_ling_0_vis_10,0.8749,0.7843,0.0906,0.004531,0,0,0.0,10,4,1
synthetic_018,geo_0_0_ling_0_vis_25,0.8749,0.7721,0.1029,0.002057,0,0,0.0,25,5,1
synthetic_018,geo_0_0_ling_0_vis_50,0.8749,0.5804,0.2945,0.002945,0,0,0.0,50,4,1
synthetic_018,geo_0_0_ling_10_vis_0,0.8749,0.834,0.0409,0.004094,0,0,0.1,0,4,1
synthetic_018,geo_0_0_ling_10_vis_10,0.8749,0.8438,0.0312,0.001039,0,0,0.1,10,6,1
synthetic_018,geo_0_0_ling_10_vis_25,0.8749,0.6448,0.2301,0.003835,0,0,0.1,25,5,1
synthetic_018,geo_0_0_ling_10_vis_50,0.8749,0.4922,0.3828,0.00348,0,0,0.1,50,7,1
synthetic_018,geo_0_0_ling_20_vis_0,0.8749,0.8037,0.0712,0.003561,0,0,0.2,0,7,1
synthetic_018,geo_0_0_ling_20_vis_10,0.8749,0.7952,0.0797,0.001993,0,0,0.2,10,4,1
synthetic_018,geo_0_0_ling_20_vis_25,0.8749,0.7072,0.1677,0.002395,0,0,0.2,25,2,1
synthetic_018,geo_0_0_ling_20_vis_50,0.8749,0.5392,0.3357,0.002798,0,0,0.2,50,3,1
synthetic_018,geo_0_0_ling_30_vis_0,0.8749,0.7816,0.0933,0.00311,0,0,0.3,0,2,1
synthetic_018,geo_0_0_ling_30_vis_10,0.8749,0.77,0.1049,0.002098,0,0,0.3,10,5,1
synthetic_018,geo_0_0_ling_30_vis_25,0.8749,0.7746,0.1004,0.001254,0,0,0.3,25,7,1
synthetic_018,geo_0_0_ling_30_vis_50,0.8749,0.5911,0.2839,0.002184,0,0,0.3,50,5,1
synthetic_018,geo_10_5_ling_0_vis_0,0.8749,0.7712,0.1037,0.002074,10,5,0.0,0,5,1
synthetic_018,geo_10_5_ling_0_vis_10,0.8749,0.6764,0.1985,0.002836,10,5,0.0,10,4,1
synthetic_018,geo_10_5_ling_0_vis_25,0.8749,0.5734,0.3015,0.003015,10,5,0.0,25,3,1
synthetic_018,geo_10_5_ling_0_vis_50,0.8749,0.3675,0.5074,0.003383,10,5,0.0,50,3,1
synthetic_018,geo_10_5_ling_10_vis_0,0.8749,0.6922,0.1828,0.003046,10,5,0.1,0,5,1
synthetic_018,geo_10_5_ling_10_vis_10,0.8749,0.7666,0.1084,0.001354,10,5,0.1,10,3,1
synthetic_018,geo_10_5_ling_10_vis_25,0.8749,0.6727,0.2022,0.001839,10,5,0.1,25,7,1
synthetic_018,geo_10_5_ling_10_vis_50,0.8749,0.4188,0.4561,0.002851,10,5,0.1,50,6,1
synthetic_018,geo_10_5_ling_20_vis_0,0.8749,0.6535,0.2214,0.003163,10,5,0.2,0,2,1
synthetic_018,geo_10_5_ling_20_vis_10,0.8749,0.5306,0.3443,0.003826,10,5,0.2,10,5,1
synthetic_018,geo_10_5_ling_20_vis_25,0.8749,0.6257,0.2492,0.002077,10,5,0.2,25,2,1
synthetic_018,geo_10_5_ling_20_vis_50,0.8749,0.4297,0.4453,0.002619,10,5,0.2,50,6,1
synthetic_018,geo_10_5_ling_30_vis_0,0.8749,0.7553,0.1197,0.001496,10,5,0.3,0,5,1
synthetic_018,geo_10_5_ling_30_vis_10,0.8749,0.5655,0.3095,0.003095,10,5,0.3,10,3,1
synthetic_018,geo_10_5_ling_30_vis_25,0.8749,0.4402,0.4348,0.003344,10,5,0.3,25,3,1
synthetic_018,geo_10_5_ling_30_vis_50,0.8749,0.47,0.4049,0.002249,10,5,0.3,50,3,1
synthetic_018,geo_20_10_ling_0_vis_0,0.8749,0.7136,0.1613,0.001613,20,10,0.0,0,3,1
synthetic_018,geo_20_10_ling_0_vis_10,0.8749,0.6816,0.1933,0.001611,20,10,0.0,10,6,1
synthetic_018,geo_20_10_ling_0_vis_25,0.8749,0.4992,0.3757,0.002505,20,10,0.0,25,6,1
synthetic_018,geo_20_10_ling_0_vis_50,0.8749,0.4916,0.3833,0.001917,20,10,0.0,50,5,1
synthetic_018,geo_20_10_ling_10_vis_0,0.8749,0.5564,0.3186,0.002896,20,10,0.1,0,6,1
synthetic_018,geo_20_10_ling_10_vis_10,0.8749,0.6897,0.1853,0.001425,20,10,0.1,10,6,1
synthetic_018,geo_20_10_ling_10_vis_25,0.8749,0.5765,0.2984,0.001865,20,10,0.1,25,7,1
synthetic_018,geo_20_10_ling_10_vis_50,0.8749,0.191,0.6839,0.003257,20,10,0.1,50,7,1
synthetic_018,geo_20_10_ling_20_vis_0,0.8749,0.5672,0.3078,0.002565,20,10,0.2,0,7,1
synthetic_018,geo_20_10_ling_20_vis_10,0.8749,0.6622,0.2127,0.001519,20,10,0.2,10,7,1
synthetic_018,geo_20_10_ling_20_vis_25,0.8749,0.3761,0.4988,0.002934,20,10,0.2,25,5,1
synthetic_018,geo_20_10_ling_20_vis_50,0.8749,0.447,0.4279,0.001945,20,10,0.2,50,7,1
synthetic_018,geo_20_10_ling_30_vis_0,0.8749,0.4461,0.4289,0.003299,20,10,0.3,0,3,1
synthetic_018,geo_20_10_ling_30_vis_10,0.8749,0.404,0.471,0.00314,20,10,0.3,10,3,1
synthetic_018,geo_20_10_ling_30_vis_25,0.8749,0.5263,0.3486,0.001937,20,10,0.3,25,2,1
synthetic_018,geo_20_10_ling_30_vis_50,0.8749,0.2758,0.5991,0.002605,20,10,0.3,50,4,1
synthetic_018,geo_30_15_ling_0_vis_0,0.8749,0.374,0.501,0.00334,30,15,0.0,0,6,1
synthetic_018,geo_30_15_ling_0_vis_10,0.8749,0.2717,0.6032,0.003548,30,15,0.0,10,2,1
synthetic_018,geo_30_15_ling_0_vis_25,0.8749,0.1984,0.6765,0.003382,30,15,0.0,25,6,1
synthetic_018,geo_30_15_ling_0_vis_50,0.8749,0.1361,0.7388,0.002955,30,15,0.0,50,5,1
synthetic_018,geo_30_15_ling_10_vis_0,0.8749,0.4888,0.3861,0.002413,30,15,0.1,0,4,1
